,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
51,51,Je Veux De L'Amour - 1990 Remastered Version,Raymond Van Het Groenewoud,Meisjes,35,37,belgian rock,275773,1990-01-01,0.532,0.39,-9.4,0.0711,0.684,0,0.289,0.271,120.593
52,52,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,77,89,pop,182160,2019-05-17,0.501,0.405,-5.679,0.0319,0.751,0,0.105,0.446,109.891
53,53,No Peace At All,Aldous Harding,Aldous Harding,44,0,ambient folk,339720,2014-07-25,0.356,0.119,-11.181,0.0356,0.93,0.000169,0.11,0.0818,103.223
54,54,Hold On,Gus Seyffert,Hold On,8,0,,294200,2019-10-04,0.721,0.118,-17.657,0.0638,0.412,0.882,0.0928,0.0872,128.911
55,55,Experiences No. 2,John Cage,Different Every Time,35,12,american contemporary classical,286026,2014-12-08,0.369,0.0151,-19.63,0.045,0.899,2.44e-06,0.139,0.296,114.886
56,56,The Poet Acts,Philip Glass,The Hours (Music from the Motion Picture Soundtrack),57,45,american contemporary classical,223266,2002-12-05,0.249,0.0279,-29.617,0.039,0.975,0.966,0.103,0.037,84.122
57,57,Can We Kiss Forever?,Kina,Can We Kiss Forever?,61,0,sad lo-fi,187898,2018-08-31,0.493,0.13,-18.725,0.0369,0.898,0.0223,0.0941,0.119,109.852
58,58,Louis Theroux,Froze,Ottosessies - De Mixtape,10,3,belgian hip hop,278250,2019-08-23,0.669,0.64,-8.328,0.367,0.162,2.24e-05,0.361,0.719,160.081
59,59,Joaquim,Oscar and the Wolf,Entity,50,1,belgian indie,228264,2014-04-25,0.518,0.503,-10.851,0.0388,0.00369,0.67,0.183,0.31,124.985
60,60,You're Mine - Original Mix,Oscar and the Wolf,Electronica,50,0,belgian indie,329466,2015-11-20,0.741,0.461,-9.59,0.0373,0.0344,0.503,0.0933,0.174,107.984
61,61,Strange Entity,Oscar and the Wolf,Entity,50,0,belgian indie,276310,2014-04-25,0.594,0.496,-10.998,0.0562,0.21,0.000936,0.0987,0.279,115.026
62,62,Star Shopping,Lil Peep,Star Shopping,79,3,cloud rap,142000,2015,0.585,0.471,-9.934,0.0616,0.0967,0.0184,0.115,0.323,93.099
63,63,For You,Angus & Julia Stone,Down the Way,63,0,australian indie folk,319986,2010-03-15,0.58,0.275,-10.531,0.0358,0.41,0.00227,0.0794,0.113,77.875
64,64,Our Love,Sharon Van Etten,Are We There,51,0,art pop,232760,2014-05-27,0.578,0.513,-9.868,0.0301,0.134,0.688,0.106,0.398,162.015
65,65,If It Makes You Happy,Sheryl Crow,Sheryl Crow,63,63,lilith,324840,1996-09-24,0.544,0.691,-7.056,0.028,0.0409,0.000164,0.108,0.312,95.451
66,66,Princes,Oscar and the Wolf,Entity,50,0,belgian indie,234845,2014-04-25,0.607,0.492,-10.745,0.0611,0.433,0.0296,0.121,0.549,90.006
67,67,Pursuit Of Happiness (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Int'l Version),77,70,hip hop,295293,2009-01-01,0.627,0.591,-9.056,0.0408,0.494,6.49e-05,0.324,0.247,115.286
68,68,Love Religion - Video Edit,U96,Club Bizarre,44,44,bubble trance,214306,1995,0.527,0.938,-7.475,0.0425,0.00637,0.0279,0.15,0.95,162.083
69,69,Find Me (Odyssey to Anyoona) - Radio Mix,Jam & Spoon,Best Of (Anniversary Edition 1990 - 2015),42,30,bubble trance,242826,2015-03-13,0.631,0.863,-10.052,0.0353,0.0733,0.189,0.155,0.646,136.025
70,70,Y en eso llego Fidel,Pablo Neruda,Semifinal,16,20,poetry,146240,2016-02-03,0.656,0.655,-7.011,0.126,0.795,4.42e-06,0.0925,0.784,87.812
71,71,Hasta siempre,Soledad Bravo,Cantos revolucionarios de america latina,31,37,nueva cancion,270160,1997,0.465,0.197,-10.796,0.0271,0.871,0,0.104,0.113,93.293
72,72,Dans mon jardin,Manu Chao,Sibérie m'était contéee,67,22,latin alternative,333333,2004-11-01,0.599,0.557,-7.229,0.0285,0.245,0.00281,0.178,0.289,86.02
73,73,Plus de larmes - live acoustique,Lomepal,3 jours à Motorbass,59,29,french hip hop,196586,2019-10-19,0.567,0.4,-10.484,0.0395,0.842,0,0.118,0.33,124.405
74,74,Plus de larmes,Lomepal,Amina,59,34,french hip hop,214293,2019-10-25,0.461,0.533,-8.825,0.113,0.473,0,0.239,0.464,127.254
75,75,Le monde est à mes pieds,Scylla,Pleine Lune,46,0,belgian hip hop,213293,2018-10-12,0.676,0.434,-8.571,0.052,0.892,0,0.105,0.408,107.139
76,76,anxiété,Pomme,anxiété,57,20,french pop,231066,2019-09-27,0.562,0.411,-11.355,0.0292,0.933,0.267,0.116,0.221,122.141
77,77,Tout lâcher - Colors Session,Lomepal,Tout lâcher (Colors Session),59,42,french hip hop,208240,2018-05-11,0.404,0.471,-8.694,0.0483,0.112,0.00846,0.373,0.0611,63.576
78,78,Tout oublier,Angèle,Brol,62,61,belgian pop,202120,2018-10-05,0.692,0.542,-7.9,0.197,0.493,2.75e-06,0.247,0.285,105.005
79,79,Le grand amour,Albin de la Simone,L'un de nous,40,49,french indie pop,216293,2017-02-24,0.347,0.273,-11.988,0.0341,0.937,0.0374,0.129,0.366,98.69
80,80,Hell To The Liars,London Grammar,Truth Is A Beautiful Thing (Deluxe),62,44,metropopolis,364506,2017-06-09,0.338,0.579,-7.347,0.0355,0.698,0.0335,0.0994,0.1,146.123
81,81,Halfsleeper,Chelsea Wolfe,Live at Roadburn 2012,47,15,dark pop,438936,2012-09-10,0.154,0.346,-12.19,0.034,0.55,0.00301,0.677,0.0347,98.677
82,82,House of Metal,Chelsea Wolfe,Pain Is Beauty,47,39,dark pop,300395,2013-09-03,0.518,0.543,-9.253,0.0291,0.0137,0.858,0.112,0.0347,122.991
83,83,Red Sky at Night,David Gilmour,On an Island,52,35,album rock,173093,2006-03-07,0.136,0.278,-13.249,0.0321,0.907,0.893,0.105,0.0549,87.465
84,84,Declaración De Amor,The Dinky Toys,Roll With The Hits,17,0,classic belgian pop,182146,2017-06-09,0.677,0.917,-7.22,0.0369,0.047,0.000126,0.34,0.725,104.877
85,85,Catch & Release,Matt Simons,Catch & Release,56,0,neo-singer-songwriter,240066,2014-10-24,0.606,0.455,-9.349,0.155,0.795,0.000211,0.117,0.636,87.029
86,86,Ademruimte,Hannelore Bedert,Vanaf Nu Doe Ik Alles Wat Ik Wil,15,15,baroque pop,275493,2017-12-15,0.408,0.181,-9.964,0.0517,0.961,0.000334,0.0889,0.138,79.811
87,87,Altijd Nooit Meer,Hannelore Bedert,Wat Als,15,17,baroque pop,294975,2008-09-20,0.558,0.396,-10.799,0.0396,0.28,0.000159,0.101,0.486,168.17
88,88,Met Uw Ogen Toe,Hannelore Bedert,Wat Als,15,10,baroque pop,254799,2008-09-20,0.636,0.317,-11.436,0.0347,0.338,6.67e-05,0.0992,0.133,92.008
89,89,Abusey Junction,Kokoroko,We out Here,46,0,british jazz,429093,2018-02-09,0.72,0.346,-12.008,0.0605,0.851,0.938,0.112,0.383,83.752
90,90,Afspraak (Voor Catherine),Hannelore Bedert,Afspraak (Voor Catherine),15,5,baroque pop,403169,2013-12-03,0.448,0.0528,-14.574,0.0355,0.865,0.00063,0.13,0.126,145.358
91,91,Wild Horses,Susan Boyle,I Dreamed A Dream,42,41,operatic pop,293266,2009-11-20,0.23,0.152,-13.992,0.0353,0.911,0.00493,0.122,0.116,89.475
92,92,The Grate,Rose Cousins,Natural Conclusion,37,0,canadian folk,273198,2017-02-03,0.318,0.254,-10.868,0.0331,0.926,0.0214,0.0968,0.201,111.821
93,93,September Song,Agnes Obel,Aventine (Deluxe),55,0,chamber pop,202594,2014-10-07,0.23,0.0969,-27.045,0.0415,0.934,0.76,0.106,0.129,134.774
94,94,Holocene,Bon Iver,Bon Iver,72,0,chamber pop,336613,2011-05-21,0.375,0.322,-14.38,0.03,0.941,0.537,0.119,0.155,147.961
95,95,Youth,Daughter,If You Leave,57,0,shimmer pop,253013,2013-01-01,0.4,0.525,-11.294,0.0435,0.887,0.00543,0.117,0.408,146.977
96,96,The Night We Met,Lord Huron,Strange Trails,73,0,indie folk,208211,2015-04-06,0.443,0.369,-9.514,0.0441,0.969,0.277,0.638,0.0989,174.107
97,97,High And Dry,Radiohead,The Bends,78,0,alternative rock,257480,1995-03-28,0.418,0.383,-11.782,0.0257,0.0718,0.0177,0.0896,0.352,87.773
98,98,9 Crimes,Damien Rice,9,54,58,acoustic pop,217946,2006-11-06,0.346,0.139,-15.326,0.0321,0.913,7.73e-05,0.0934,0.116,136.168
99,99,Stay With Me - Live From Spotify Berlin,Angus & Julia Stone,Spotify Sessions,63,63,australian indie folk,174360,2015-01-13,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
0,0,Unforgettable,French Montana,Jungle Rules,72,87,hip hop,233901,2017-07-14,0.726,0.769,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985
1,1,No Role Modelz,J. Cole,2014 Forest Hills Drive,84,14,conscious hip hop,292986,2014-12-09,0.692,0.521,-8.465,0.33,0.301,0,0.0565,0.463,100.45
2,2,Idfc,blackbear,Deadroses,71,0,pop,245172,2015-02-14,0.63,0.5,-8.755,0.0611,0.611,4.04e-05,0.114,0.315,144.871
3,3,idfc (Tarro Remix),blackbear,idfc (Tarro Remix),71,0,pop,248633,2016-10-17,0.58,0.694,-5.45,0.221,0.481,1.18e-06,0.109,0.389,139.751
4,4,Fade Into You,Mazzy Star,So Tonight That I Might See,65,82,dream pop,295600,1993-10-05,0.417,0.33,-13.925,0.0275,0.247,0.000689,0.0677,0.175,157.113
5,5,Sentimiento Original,Gondwana,Gondwana,57,64,latin alternative,292800,1997,0.747,0.603,-8.825,0.102,0.0148,0,0.0688,0.712,86.586
6,6,Wet Dreamz,J. Cole,2014 Forest Hills Drive,84,1,conscious hip hop,239320,2014-12-09,0.517,0.705,-8.205,0.364,0.0751,0,0.128,0.584,175.906
7,7,Thinkin Bout You,Frank Ocean,channel ORANGE (Explicit Version),82,0,lgbtq+ hip hop,200746,2012-07-10,0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83
8,8,Bizarre Love Triangle - 2014 Remaster,Frente!,Marvin The Album - 21st Anniversary Edition,37,51,australian alternative rock,119813,1999-05-14,0.738,0.198,-10.919,0.0625,0.906,0,0.105,0.682,123.158
9,9,Stay,Rihanna,Unapologetic (Deluxe),87,75,barbadian pop,240706,2012-12-11,0.621,0.31,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.881
10,10,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),79,81,dance pop,484146,2013-03-15,0.574,0.512,-6.664,0.0503,0.234,0,0.0946,0.512,76.899
11,11,Suit & Tie,Justin Timberlake,The 20/20 Experience - The Complete Experience,79,0,dance pop,326280,2013-09-27,0.795,0.596,-3.799,0.219,0.103,0,0.164,0.357,101.985
12,12,My Love,Justin Timberlake,FutureSex/LoveSounds,79,0,dance pop,276160,2006-09-12,0.771,0.676,-6.018,0.223,0.285,4.49e-06,0.546,0.804,119.997
13,13,Unforgettable (feat. Swae Lee) - Latin Remix,French Montana,Unforgettable (feat. Swae Lee) [Latin Remix],72,49,hip hop,214000,2017-07-31,0.749,0.784,-5.271,0.171,0.0714,0.00102,0.101,0.655,97.985
14,14,Best I Ever Had,Drake,So Far Gone,93,0,canadian hip hop,257760,2009-01-01,0.427,0.861,-4.874,0.376,0.219,0,0.277,0.581,161.776
15,15,Signs,Drake,Signs,93,65,canadian hip hop,234373,2017-06-23,0.794,0.735,-4.204,0.054,0.108,0.00578,0.112,0.223,107.374
16,16,Fake Love,Drake,Fake Love,93,0,canadian hip hop,207813,2016-10-24,0.924,0.543,-7.474,0.298,0.182,0,0.103,0.736,133.907
17,17,One Dance,Drake,Views,93,14,canadian hip hop,173986,2016-05-06,0.791,0.619,-5.886,0.0532,0.00784,0.00423,0.351,0.371,103.989
18,18,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),93,0,canadian hip hop,227880,2013-01-01,0.776,0.413,-7.438,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003
19,19,Corazón Sin Cara,Prince Royce,Prince Royce,73,75,bachata,211453,2010,0.704,0.83,-3.139,0.0297,0.0489,0,0.111,0.957,127.103
20,20,There for You,Martin Garrix,There for You,72,65,dutch edm,221904,2017-05-26,0.611,0.644,-7.607,0.0553,0.124,0,0.124,0.13,105.969
21,21,No Lie,Sean Paul,No Lie,77,2,dance pop,221176,2016-11-18,0.741,0.891,-2.824,0.119,0.0437,0,0.256,0.449,102.002
22,22,"Sorri, Sou Rei (feat. Claudia Leitte)",Natiruts,Box Natiruts,66,60,brazilian reggae,332653,2012-08-14,0.783,0.651,-6.757,0.0338,0.504,1.31e-05,0.121,0.643,101.015
23,23,Praieiro - Ao Vivo,Jammil E Uma Noites,Jammil de Todas As Praias - Ao Vivo,39,0,axe,229693,2015-09-18,0.667,0.933,-6.065,0.0601,0.0839,1.75e-06,0.403,0.566,129.967
24,24,Habits of My Heart,Jaymes Young,Habits of My Heart,63,55,,210639,2014-09-28,0.392,0.498,-7.63,0.117,0.665,0.000118,0.34,0.59,72.048
25,25,Habits (Stay High),Tove Lo,Queen Of The Clouds,69,75,dance pop,209160,2014-09-24,0.733,0.65,-3.539,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003
26,26,Keep on Moving,Michelle Delamor,Keep on Moving,7,21,,183529,2017-09-22,0.796,0.677,-8.58,0.0559,0.00741,0,0.0887,0.218,102.019
27,27,Diamonds,Rihanna,Unapologetic (Deluxe),87,76,barbadian pop,225146,2012-12-11,0.562,0.709,-4.92,0.0424,0.00124,0,0.109,0.401,91.958
28,28,Twisted Nerve,Bernard Herrmann,Kill Bill Vol. 1 Original Soundtrack (PA Version),46,52,classic soundtrack,87666,2003-09-23,0.622,0.166,-14.063,0.0588,0.982,0.109,0.111,0.224,115.022
29,29,The Killer's Song - The Killer's Song Club Edit,Carolina Marquez,Angel De Fuego (10Th Anniversary),48,56,italo dance,223529,2007-04-18,0.759,0.974,-5.178,0.0512,0.0281,0.0814,0.231,0.608,127.984
30,30,Earned It (Fifty Shades Of Grey),The Weeknd,Beauty Behind The Madness,91,0,canadian contemporary r&b,277680,2015-08-28,0.483,0.278,-8.461,0.0372,0.438,0,0.0767,0.369,119.98
31,31,Infinity 2008,Guru Josh Project,SLAM!FM Presents Clubbin' Best of 2008/2009,56,0,acid house,190013,2011-11-02,0.493,0.849,-6.139,0.0576,0.000337,0.00672,0.355,0.483,127.999
32,32,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) - Olodum Mix,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) [Olodum Mix],81,48,dance pop,236813,2014-04-15,0.404,0.967,-2.385,0.124,0.0485,0.0234,0.0572,0.685,125.027
33,33,Tumbum,Yemi Alade,Mama Africa (The Diary of an African Woman) [Deluxe Version],49,0,afrobeats,183299,2016-04-06,0.837,0.91,-2.865,0.157,0.0537,6.78e-05,0.081,0.794,127.98
34,34,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,69,0,pop rap,235613,2012-10-10,0.781,0.526,-6.985,0.293,0.0619,0,0.0457,0.662,94.992
35,35,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,60,80,,258342,2012-10-09,0.641,0.922,-4.457,0.0786,0.0291,0,0.0862,0.847,146.078
36,36,Se Preparó,Ozuna,Odisea,83,79,puerto rican pop,188080,2017-08-25,0.739,0.821,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077
37,37,Sweater Weather,The Neighbourhood,I Love You.,80,90,modern alternative rock,240400,2013-04-19,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053
38,38,Quiero Repetir,Ozuna,Odisea,83,66,puerto rican pop,200986,2017-08-25,0.608,0.753,-4.748,0.368,0.103,0,0.0996,0.482,97.626
39,39,Otra vez (feat. J Balvin),Zion & Lennox,Motivan2,72,73,reggaeton,209453,2016-09-30,0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016
40,40,Consideration,Rihanna,ANTI,87,0,barbadian pop,161066,2016-01-28,0.883,0.584,-2.102,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975
41,41,Consideration - James Carter Remix,Rihanna,Consideration (Dance Remixes),87,0,barbadian pop,157746,2017-12-08,0.703,0.843,-5.662,0.163,0.0215,0.000681,0.144,0.472,145.104
42,42,Hide and Seek,Steve Void,Hide and Seek,52,0,pop edm,188095,2017-12-01,0.662,0.839,-3.965,0.0354,0.298,1.29e-05,0.158,0.344,96.936
43,43,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",73,0,irish rock,274760,1993-03-01,0.438,0.428,-14.861,0.0263,0.0841,4.63e-05,0.138,0.209,94.864
44,44,Zombie,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),73,0,irish rock,306440,1994-10-03,0.309,0.649,-8.994,0.035,0.0158,0.00595,0.367,0.313,166.915
45,45,Todo vuelve a su lugar,Fidel Nadal,Forever Together !,43,43,argentine reggae,299972,2010-11-08,0.624,0.892,-4.34,0.0622,0.112,0,0.0816,0.777,77.974
46,46,Broken,Jacob Tillberg,Broken,43,34,meme,229921,2017-05-16,0.868,0.559,-6.928,0.0518,0.239,0.00159,0.111,0.443,94.929
47,47,Te Robaste Mi Corazón,Fidel Nadal,Forever Together !,43,45,argentine reggae,243864,2010-11-08,0.731,0.744,-5.572,0.073,0.0752,0,0.0298,0.689,107.973
48,48,Intoxication,Gentleman,Confidence,52,36,cologne hip hop,209933,2004-08-30,0.676,0.645,-6.077,0.266,0.67,0,0.119,0.655,83.859
49,49,La Complicidad,Cultura Profética,15 Aniversario en el Luna Park,59,0,latin alternative,372160,2012-09-18,0.564,0.875,-4.002,0.0589,0.342,0,0.639,0.657,132.387
50,50,Rise Up - Radio Edit,Yves Larock,Rise Up,45,0,disco house,170760,2015-11-20,0.655,0.798,-7.137,0.131,0.000658,0,0.335,0.855,128.103
51,51,Wild Things,Alessia Cara,Know-It-All (Deluxe),69,54,canadian contemporary r&b,188493,2016-03-11,0.741,0.626,-4.826,0.0886,0.02,0,0.0828,0.706,108.029
52,52,Soñé - En Vivo,Zoé,MTV Unplugged Música De Fondo,69,43,latin alternative,226626,2011-01-01,0.623,0.478,-7.279,0.0285,0.151,0.0295,0.717,0.437,82.993
53,53,Hung Up,Madonna,Confessions on a Dance Floor,78,78,dance pop,337733,2005-11-11,0.649,0.647,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02
54,54,Shine On,R.I.O.,Shine on,54,35,german dance,203382,2008-05-23,0.61,0.835,-5.306,0.0748,0.0416,0,0.26,0.395,127.904
55,55,Somewhere Only We Know,Lily Allen,Somewhere Only We Know,64,57,dance pop,208154,2013-11-10,0.314,0.286,-10.191,0.035,0.935,0.0258,0.0999,0.278,172.021
56,56,El Farsante - Remix,Ozuna,El Farsante (Remix),83,69,puerto rican pop,258000,2018-01-30,0.737,0.742,-2.875,0.0441,0.218,0,0.316,0.386,119.966
57,57,Africa,Yorka,Imperio,28,0,chilean indie,213289,2015-05-27,0.459,0.579,-9.399,0.0452,0.172,0.000482,0.107,0.424,80.919
58,58,Rinoceronte,Yorka,Imperio,28,0,chilean indie,237818,2015-05-27,0.71,0.458,-7.696,0.0272,0.0927,0,0.0919,0.527,98.114
59,59,"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",Rob $tone,"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",54,49,san diego rap,242652,2016-08-26,0.828,0.49,-9.278,0.0593,0.0336,2.71e-05,0.0867,0.279,107.968
60,60,White Mustang,Lana Del Rey,Lust For Life,87,0,art pop,164710,2017-07-21,0.652,0.462,-8.683,0.0487,0.428,0.00226,0.107,0.265,114.932
61,61,Runaway,AURORA,All My Demons Greeting Me As A Friend (Deluxe),69,76,art pop,248826,2016-03-11,0.422,0.302,-9.214,0.0372,0.629,7.83e-05,0.104,0.123,114.089
62,62,Tu Sin Mi,Dread Mar I,Vivi En Do,68,0,argentine reggae,245055,2010-05-01,0.803,0.418,-5.751,0.0318,0.143,0,0.0524,0.784,83.965
63,63,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),54,75,san diego rap,177184,2016-06-17,0.886,0.427,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034
64,64,I Need A Dollar,Aloe Blacc,Good Things,61,0,pop soul,244373,2010-09-28,0.843,0.483,-7.168,0.0332,0.187,0,0.0867,0.96,95.551
65,65,Young Dumb & Broke,Khalid,American Teen,80,82,pop,202546,2017-04-27,0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948
66,66,Electro Movimiento,Calle 13,Los De Atrás Vienen Conmigo,64,39,latin afrobeat,196986,2008-07-21,0.803,0.859,-6.494,0.12,0.0729,4.7e-05,0.139,0.545,109.964
67,67,Say Something Loving,The xx,I See You,62,0,downtempo,238373,2017-01-13,0.627,0.721,-7.782,0.0304,0.296,6.41e-05,0.231,0.383,130.08
68,68,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),Nego do Borel,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),53,54,funk carioca,179000,2017-01-10,0.854,0.682,-5.818,0.069,0.374,0,0.0697,0.887,98.023
69,69,It Was A Good Day,Ice Cube,The Predator,70,0,conscious hip hop,260000,1992-11-17,0.795,0.745,-5.411,0.143,0.322,4.15e-05,0.221,0.811,82.383
70,70,Turn Me On,Kevin Lyttle,Turn Me On (Online Music),54,63,soca,192106,2004-03-30,0.677,0.682,-6.879,0.0361,0.0405,0,0.0351,0.875,106.279
71,71,Solo,Amenazzy,Solo,64,0,rap dominicano,229485,2017-09-19,0.805,0.48,-7.179,0.208,0.245,0.00431,0.0955,0.26,98.045
72,72,Dilemma,Nelly,Nellyville (Explicit Version),71,0,dance pop,289173,2002-06-25,0.73,0.552,-8.177,0.146,0.18,6.14e-05,0.224,0.613,168.091
73,73,Live Your Life,T.I.,Paper Trail,70,75,atl hip hop,338853,2008-09-07,0.375,0.862,-3.363,0.255,0.071,0,0.211,0.478,159.841
74,74,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),73,0,pop,245200,2016-12-09,0.735,0.451,-8.374,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973
75,75,More Than You Know,Axwell /\ Ingrosso,More Than You Know,62,0,edm,203000,2017-07-28,0.642,0.733,-5.001,0.0343,0.0274,0,0.266,0.519,123.075
76,76,Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),80,84,pop,201000,2017-11-03,0.715,0.372,-8.237,0.0443,0.638,0,0.169,0.474,91.931
77,77,Thunder,Imagine Dragons,Evolve,84,14,modern rock,187146,2017-06-23,0.6,0.81,-4.749,0.0479,0.00683,0.21,0.155,0.298,167.88
78,78,The Hills,The Weeknd,Beauty Behind The Madness,91,15,canadian contemporary r&b,242253,2015-08-28,0.356,0.567,-7.011,0.0798,0.0861,0,0.137,0.109,135.553
79,79,Needed Me,Rihanna,ANTI,87,0,barbadian pop,191600,2016-01-28,0.671,0.314,-8.091,0.244,0.11,0,0.0825,0.296,110.898
80,80,New Americana,Halsey,BADLANDS,77,0,electropop,183808,2015-08-28,0.461,0.714,-5.073,0.0323,0.0116,0,0.34,0.358,86.967
81,81,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,87,0,barbadian pop,267080,2008-06-02,0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
82,82,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,87,0,barbadian pop,275986,2008-06-02,0.583,0.829,-4.603,0.134,0.00864,0,0.0426,0.575,174.028
83,83,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,Sexto Sentido,60,0,reggaeton,227220,2017-08-17,0.714,0.624,-5.413,0.0651,0.39,0,0.12,0.5,140.984
84,84,"Recess (with Kill The Noise, Fatman Scoop, and Michael Angelakos)",Skrillex,Recess,73,55,brostep,237680,2014-03-14,0.658,0.93,-2.912,0.141,0.0236,0,0.578,0.132,104.018
85,85,Banana Boat Song,Harry Belafonte,Banana Boat Song,52,45,calypso,184653,2012-11-01,0.438,0.0698,-20.192,0.0998,0.973,0.0854,0.105,0.24,92.359
86,86,Telephone,Lady Gaga,The Fame Monster (International Deluxe),81,0,art pop,220626,2009-01-01,0.825,0.832,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021
87,87,Judas,Lady Gaga,Born This Way (International Special Edition Version),81,77,art pop,249066,2011-05-23,0.664,0.934,-3.848,0.0696,0.00108,2.73e-05,0.271,0.529,130.983
88,88,Paparazzi,Lady Gaga,The Fame,81,76,art pop,208306,2008-01-01,0.762,0.692,-3.973,0.0437,0.112,0,0.094,0.397,114.903
89,89,Alejandro,Lady Gaga,The Fame Monster (International Deluxe),81,0,art pop,274213,2009-01-01,0.626,0.799,-6.612,0.046,0.000358,0.00155,0.36,0.369,98.992
90,90,Million Reasons,Lady Gaga,Joanne (Deluxe),81,0,art pop,205280,2016-10-21,0.668,0.449,-7.897,0.0451,0.477,0,0.107,0.154,129.889
91,91,Million Years Ago,Adele,25,81,0,british soul,227066,2016-06-24,0.721,0.273,-7.617,0.028,0.733,0,0.108,0.181,105.846
92,92,Water Under the Bridge,Adele,25,81,0,british soul,240426,2016-06-24,0.596,0.838,-6.52,0.0704,0.0189,1.54e-05,0.108,0.472,94.982
93,93,Hide & Seek [Ruhde Remix],Steve Void,Hide & Seek [Ruhde Remix],52,0,pop edm,181591,2018-02-02,0.781,0.605,-6.759,0.0649,0.414,0,0.085,0.332,96.991
94,94,Ven,Cami,Ven,55,0,latin pop,224280,2018-02-09,0.565,0.369,-6.518,0.0276,0.735,0,0.0717,0.229,111.057
95,95,Not Afraid,Eminem,Recovery,87,0,detroit hip hop,248133,2010-06-18,0.854,0.954,-1.185,0.246,0.543,0,0.201,0.67,114.609
