,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
58,58,Cherry Pie,Warrant,Cherry Pie,52,62,album rock,201026,1990-10-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
59,59,(Don't Fear) The Reaper,Blue Öyster Cult,Agents Of Fortune,59,75,album rock,308120,1976,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
60,60,Island In The Sun,Jet Fuel & Ginger Ales,Turbulence,46,49,,131065,2024-02-17,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
61,61,The Boys Are Back In Town,Thin Lizzy,Jailbreak (Deluxe Edition),58,74,album rock,266720,1976,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
62,62,Free Bird,Lynyrd Skynyrd,Rock Clásico y Viejito,69,29,album rock,549640,2023-08-18,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
63,63,Go Your Own Way,Gutter Grinders,Laneside Jams,47,48,,133870,2023-08-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
64,64,Renegade,Styx,Pieces Of Eight,58,67,album rock,257226,1978-01-01,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
65,65,Burnin' for You,Blue Öyster Cult,Fire of Unknown Origin,59,67,album rock,271000,1981-10-23,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
66,66,Eternal Cycle,Grandmaster,Grandmaster,24,38,,185437,2024-05-03,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
67,67,Tom Sawyer,Rush,Moving Pictures (40th Anniversary Super Deluxe),62,30,album rock,278426,2022-04-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
68,68,Sabotage - Remastered 2009,Beastie Boys,Ill Communication (Deluxe Edition/Remastered),66,49,alternative rock,178293,1994-05-23,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
69,69,You And Me,Gutter Grinders,Back to the Lanes,47,50,,149117,2024-02-17,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
70,70,The Stroke,Billy Squier,Best Of Classic Rock,54,24,album rock,217240,2014-06-12,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
71,71,Psycho Killer - 2005 Remaster,Talking Heads,Fiesta de Halloween,65,20,alternative rock,261413,2023-10-24,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
72,72,Everybody Talks,Eastern Thrills,Diner Sessions,40,41,,141677,2024-04-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
73,73,Burning Down the House,Talking Heads,Burning Down the House / I Get Wild / Wild Gravity,65,65,alternative rock,241920,1983-06-01,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
74,74,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,Jaren 80 Nr 1 Hits,65,14,alternative rock,296146,2021-08-27,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
75,75,Fly Away,The Grunge Growlers,Flannels & Flow,43,46,,144750,2023-06-29,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
76,76,Take Me to the River,Talking Heads,Alternative 80's,65,36,alternative rock,302520,2018-08-07,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
77,77,We Didn't Start the Fire,Billy Joel,The Essential Billy Joel,75,55,album rock,288400,2001-10-02,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
78,78,Forever Sleep,Moon Fever,Forever Sleep,27,44,,230246,2024-03-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
79,79,Fight For Your Right,Beastie Boys,Licensed To Ill,66,70,alternative rock,208653,1986-11-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
80,80,No Sleep Till Brooklyn,Beastie Boys,Licensed To Ill,66,71,alternative rock,246933,1986-11-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
81,81,Don't Stop Believin',Savage Sons,Blackout Ballads,35,46,,198047,2023-03-06,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
82,82,Black Betty,Ram Jam,The Very Best Of Ram Jam,54,65,southern rock,237893,1990-02-27,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
83,83,Shoot to Thrill,AC/DC,Iron Man 2,79,55,australian rock,317800,2010-04-29,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
84,84,Semi-Charmed Life,Jet Fuel & Ginger Ales,Turbulence,46,47,,140294,2024-02-17,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
85,85,The Joker,Steve Miller Band,The Joker,64,75,album rock,264503,1973-01-01,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
86,86,Going Up The Country,Canned Heat,The Best Of Canned Heat,53,61,blues,171373,1987-01-01,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
87,87,Hold The Line,Eastern Thrills,Hold The Line,40,44,,152500,2022-11-18,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
88,88,Born To Be Wild - Single Version,Steppenwolf,Car Music,58,0,acid rock,216693,2022-06-29,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
89,89,Baba O'Riley,The Who,Who's Next (Deluxe Edition),64,75,album rock,300400,1971-08-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
90,90,Just Pretend,Swerve,Just Pretend,19,39,,213613,2024-04-23,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
91,91,"Girls, Girls, Girls",Mötley Crüe,The Dirt Soundtrack,68,31,album rock,270413,2019-03-22,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
92,92,Who Are You,The Who,Discover More Classic Rock,64,22,album rock,381626,2020-08-10,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
93,93,Sweet Home Alabama,Eastern Thrills,Sweet Home Alabama,40,45,,170204,2022-11-18,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
94,94,Sympathy For The Devil,The Rolling Stones,The Rolling Stones Singles Collection: The London Years,76,63,album rock,376800,1989-08-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
95,95,Run Through The Jungle,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),78,61,album rock,184746,1970-07-25,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
96,96,Hurts To Be Human,Lines of Loyalty,Hurts To Be Human,25,43,,225000,2023-10-01,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
97,97,Blitzkrieg Bop,Ramones,Hey Ho Let's Go,63,54,alternative rock,133440,2017-04-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
98,98,Should I Stay or Should I Go - Remastered,The Clash,Stranger Things (Soundtrack from the Netflix Original Series),67,53,alternative rock,186093,2017-10-27,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
99,99,Bitter Sweet Symphony,Gutter Grinders,Back to the Lanes,47,50,,143971,2024-02-17,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
0,0,Paranoid,Black Sabbath,Paranoid (Deluxe Edition),70,0,album rock,167720,1970-09-18,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
1,1,Ace Of Spades,Motörhead,Ace Of Spades (Reissue - Expanded Bonus Track Edition),61,0,alternative metal,166706,1980-11-08,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
2,2,Fear of the Dark - 2015 Remaster,Iron Maiden,Fear of the Dark (2015 Remaster),69,70,alternative metal,438120,1992,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
3,3,Crazy Train,Ozzy Osbourne,Blizzard of Ozz (Expanded Edition),68,0,album rock,296200,1980-09-20,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
4,4,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,The Number Of The Beast (1998 Remastered Edition),69,0,alternative metal,291373,1982,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
5,5,Raining Blood,Slayer,Reign In Blood (Expanded),63,68,alternative metal,255186,1986-01-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
6,6,Hallowed Be Thy Name - 1998 Remastered Version,Iron Maiden,The Number Of The Beast (1998 Remastered Edition),69,0,alternative metal,432800,1982,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
7,7,Iron Man,Black Sabbath,Paranoid (Deluxe Edition),70,0,album rock,354213,1970-09-18,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
8,8,Master Of Puppets,Metallica,Master Of Puppets,78,0,hard rock,516293,1986-03-03,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
9,9,The Rumbling (Attack on Titan),Ryuven,The Rumbling (Attack on Titan),31,46,,94655,2022-03-09,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
10,10,Heaven And Hell,Black Sabbath,Heaven & Hell (Deluxe Edition),70,0,album rock,417840,1980-04-25,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
11,11,Painkiller,Judas Priest,Painkiller,64,67,album rock,365826,1990-09-26,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
12,12,One,Metallica,...And Justice For All,78,0,hard rock,447440,1988-08-25,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
13,13,Highway Star - 1997 - Remaster,Deep Purple,Machine Head - 25th Anniversary Edition,62,0,album rock,368493,1972-03-25,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
14,14,Black Sabbath,Black Sabbath,Black Sabbath (Deluxe Edition),70,0,album rock,377160,1970-02-13,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
15,15,Holy Wars...The Punishment Due,Megadeth,Rust In Peace,67,54,alternative metal,396133,1990-01-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
16,16,Victim Of Changes,Judas Priest,Sad Wings Of Destiny,64,0,album rock,473560,1976,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
17,17,Electric Eye,Judas Priest,Screaming For Vengeance,64,47,album rock,218866,1982,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
18,18,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction (Explicit Version),76,0,glam metal,273600,1987-07-21,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
19,19,Creeping Death,Metallica,Ride The Lightning,78,0,hard rock,395133,1984-07-27,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
20,20,Fade To Black,Metallica,Ride The Lightning,78,0,hard rock,417400,1984-07-27,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
21,21,The Trooper - 1998 Remastered Version,Iron Maiden,Piece Of Mind (1998 Remastered Edition),69,0,alternative metal,250973,1983-05-16,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
22,22,Balls to the Wall,Accept,Balls To The Wall,54,59,german heavy metal,342600,1983,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
23,23,Smoke On the Water - 1997 Remix,Deep Purple,Machine Head - 25th Anniversary Edition,62,0,album rock,378106,1972-03-25,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
24,24,Peace Sells - 2004 Remaster,Megadeth,Peace Sells...But Who's Buying? (Expanded Edition - Remastered),67,59,alternative metal,242533,1986,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
25,25,Run to the Hills - 1998 Remastered Version,Iron Maiden,The Number Of The Beast (1998 Remastered Edition),69,0,alternative metal,233960,1982,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
26,26,You've Got Another Thing Coming,Judas Priest,Screaming For Vengeance,64,48,album rock,310066,1982,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
27,27,Holy Diver,Dio,Holy Diver (Deluxe Edition),57,38,album rock,350013,1983,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
28,28,For Whom The Bell Tolls,Metallica,Ride The Lightning,78,0,hard rock,309933,1984-07-27,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
29,29,Trapped Under Ice,Metallica,Ride The Lightning,78,0,hard rock,244160,1984-07-27,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
30,30,Rust In Peace...Polaris,Megadeth,Rust In Peace,67,49,alternative metal,336760,1990-01-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
31,31,Hole In The Sky,Black Sabbath,Sabotage (2009 Remaster),70,0,album rock,240320,1975-07-28,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
32,32,Desert Plains,Judas Priest,Point Of Entry,64,46,album rock,274866,1981,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
33,33,Battle Hymn,Manowar,Battle Hymns,52,50,comic metal,416693,1982-06-07,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
34,34,Heading Out to the Highway,Judas Priest,Point Of Entry,64,51,album rock,225533,1981,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
36,36,Powertrip,Monster Magnet,Monster Magnet's Greatest Hits (International Version),42,0,southern metal,212000,2003-01-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
37,37,Astronomy,Blue Öyster Cult,The Essential Blue Öyster Cult,59,0,album rock,388733,1972,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
38,38,Bomber,Motörhead,Bomber,61,0,alternative metal,229640,1979-10-27,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
39,39,Cold Blood,Dead Soul Revival,Cold Blood,16,33,,201333,2023-09-12,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
40,40,Stargazer,Rainbow,Rising,56,55,album rock,506160,1976-01-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
41,41,Beyond the Realms of Death,Judas Priest,Stained Class,64,51,album rock,409800,1978-10-27,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
42,42,Seek & Destroy - Remastered,Metallica,Kill 'Em All (Remastered),78,68,hard rock,414720,1983-07-24,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
43,43,Cemetery Gates,Pantera,Cowboys from Hell,66,68,alternative metal,422933,1990-07-20,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
44,44,Pull the Plug,Death,Leprosy (Deluxe Reissue),53,53,death metal,266773,2014-04-29,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
45,45,Seasons In The Abyss,Slayer,Seasons In The Abyss,63,57,alternative metal,397826,1990-01-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
46,46,Breaking the Law,Judas Priest,British Steel,64,71,album rock,153840,1980,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
47,47,2 Minutes to Midnight - 2015 Remaster,Iron Maiden,Powerslave (2015 Remaster),69,64,alternative metal,363586,1984,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
48,48,Children of the Grave,Black Sabbath,Master of Reality (2009 Remastered Version),70,5,album rock,314720,1971-07-21,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
49,49,Symphony Of Destruction,Megadeth,Countdown To Extinction (Expanded Edition - Remastered),67,68,alternative metal,246733,1992-07-14,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
50,50,Aces High - 2015 Remaster,Iron Maiden,Powerslave (2015 Remaster),69,62,alternative metal,271906,1984,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
51,51,Wasted Years - 2015 Remaster,Iron Maiden,Somewhere in Time (2015 Remaster),69,65,alternative metal,309640,1986,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
52,52,Rainbow In The Dark,Dio,Holy Diver,57,64,album rock,252693,1983,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
53,53,Sabbath Bloody Sabbath,Black Sabbath,Sabbath Bloody Sabbath (2009 Remastered Version),70,2,album rock,347626,1973-12-01,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
54,54,Cowboys from Hell,Pantera,Cowboys from Hell,66,72,alternative metal,243533,1990-07-20,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
55,55,Flight of Icarus - 2015 Remaster,Iron Maiden,Piece of Mind (2015 Remaster),69,60,alternative metal,230760,1983,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
56,56,My War (Attack on Titan) - 僕の戦争,Ryuven,My War (Attack on Titan) - 僕の戦争,31,41,,94571,2021-03-26,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
57,57,The Four Horsemen - Remastered,Metallica,Kill 'Em All (Deluxe / Remastered),78,58,hard rock,432546,1983-07-24,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
58,58,Hellraiser,Ozzy Osbourne,No More Tears (Expanded Edition),68,59,album rock,292720,1991-09-17,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
59,59,Battery,Metallica,Master Of Puppets (Remastered),78,64,hard rock,312360,1986-03-03,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
60,60,War Pigs,Black Sabbath,Paranoid (2009 Remastered Version),70,7,album rock,474400,1970-09-18,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499
0,0,Pedro,Jaxomy,Pedro,70,91,,144846,2024-03-29,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
1,1,Prada,cassö,Prada,70,89,hypertechno,132359,2023-08-11,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
2,2,I'm Good (Blue),David Guetta,I'm Good (Blue),85,89,big room,175238,2022-08-26,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
3,3,Perfect (Exceeder),David Guetta,Perfect (Exceeder),85,74,big room,151929,2024-02-09,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
4,4,Whatever,Kygo,Whatever,77,89,edm,178273,2024-01-19,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
5,5,Makeba - Ian Asher Remix,Jain,Makeba (Ian Asher Remix),61,74,french pop,125178,2023-01-13,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
6,6,Vois sur ton chemin - Techno Mix,BENNETT,Vois sur ton chemin (Techno Mix),69,86,hypertechno,178156,2023-08-04,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
7,7,Belly Dancer,Imanbek,Belly Dancer,68,81,electro house,151475,2022-02-18,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
8,8,Give It To Me - Full Vocal Mix,Matt Sassari,Give It To Me (Full Vocal Mix),64,84,french tech house,102860,2021-10-22,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
9,9,Thank You (Not So Bad),Dimitri Vegas & Like Mike,Thank You (Not So Bad),71,87,belgian dance,140000,2023-12-01,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
10,10,(It Goes Like) Nanana - Edit,Peggy Gou,(It Goes Like) Nanana [Edit],66,84,electra,231545,2023-06-15,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
11,11,"PATT (Party All The Time) - Adam Beyer, Layton Giordani & Green Velvet Remix",Sharam,"PATT (Party All The Time) [Adam Beyer, Layton Giordani & Green Velvet Remix]",47,65,tribal house,183157,2024-04-05,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
12,12,Baby Don't Hurt Me,David Guetta,Baby Don't Hurt Me,85,84,big room,140017,2023-04-06,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
13,13,I Don't Wanna Wait,David Guetta,I Don't Wanna Wait,85,87,big room,149667,2024-04-05,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
14,14,Push Up - Main Edit,Creeds,Push Up (Main Edit),63,83,hypertechno,139300,2023-03-31,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
15,15,LET'S GET FKD UP,Alok,LET'S GET FKD UP (feat. Tribbs),78,83,electro house,121500,2023-11-17,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
16,16,Cold Heart - PNAU Remix,Elton John,Cold Heart (PNAU Remix),79,83,glam rock,202735,2021-08-13,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
17,17,Desire (with Sam Smith),Calvin Harris,Desire (with Sam Smith),83,81,dance pop,179161,2023-07-28,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
18,18,For Life (feat. Nile Rodgers),Kygo,For Life (feat. Nile Rodgers),77,80,edm,175803,2024-04-19,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
19,19,Somebody (2024),Gotye,Somebody (2024),67,80,australian pop,153518,2024-02-09,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
20,20,When We Were Young (The Logical Song),David Guetta,When We Were Young (The Logical Song),85,83,big room,147432,2023-11-10,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
21,21,Pepas,Farruko,Pepas,79,80,reggaeton,287120,2021-06-24,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
22,22,Miracle (with Ellie Goulding),Calvin Harris,Miracle (with Ellie Goulding),83,81,dance pop,186496,2023-03-10,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
23,23,Cynical,twocolors,Cynical,62,29,edm,191365,2023-06-30,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
24,24,Deep Down (feat. Never Dull),Alok,Deep Down (feat. Never Dull),78,81,electro house,165752,2022-06-17,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
25,25,Thunder,Gabry Ponte,Thunder,71,80,eurodance,160000,2021-05-07,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
26,26,Rasputin,Majestic,Rasputin,61,80,uk dance,186209,2021-02-26,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
27,27,Where Are You Now,Lost Frequencies,Where Are You Now,75,79,belgian edm,148197,2021-07-30,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
28,28,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],64,79,house,169153,2021-01-15,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
29,29,Be My Lover (feat. La Bouche) - 2023 Mix,Hypaton,Be My Lover (feat. La Bouche) [2023 Mix],62,79,,169523,2023-04-21,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
30,30,Move Your Body,Öwnboss,Move Your Body,61,79,brazilian edm,157444,2021-10-29,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
31,31,Afraid To Feel,LF SYSTEM,Afraid To Feel,59,78,uk dance,177524,2022-05-02,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
32,32,Rock My Body,R3HAB,Rock My Body (with INNA & Sash!),72,78,dutch house,137419,2023-04-28,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
33,33,El Merengue,Marshmello,El Merengue,80,78,brostep,189668,2023-03-03,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
34,34,adore u,Fred again..,adore u,75,78,edm,220653,2023-08-11,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
35,35,Saving Up,Dom Dolla,Saving Up,66,78,australian house,207514,2023-10-06,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
36,36,The Motto,Tiësto,The Motto,82,77,big room,164818,2021-11-04,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
37,37,Where You Are,John Summit,Where You Are,68,77,house,236000,2023-03-03,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
38,38,Tell Me Why - MEDUZA Remix,Supermode,Tell Me Why (MEDUZA Remix),61,77,hypertechno,171428,2022-09-02,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
39,39,leavemealone,Fred again..,leavemealone,75,77,edm,222784,2023-12-08,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
40,40,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,Little Things x Gypsy Woman (L BEATS MASHUP),69,77,r&b,131000,2023-06-30,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
41,41,Happier (feat. Clementine Douglas),The Blessed Madonna,Happier (feat. Clementine Douglas),64,76,edm,170358,2024-02-02,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
42,42,Asking,Sonny Fodera,Asking,64,76,house,191590,2023-07-07,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
43,43,10:35,Tiësto,10:35,82,77,big room,172252,2022-11-03,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
44,44,Car Keys (Ayla),Alok,Car Keys (Ayla),78,76,electro house,147211,2023-06-30,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
45,45,21 Reasons (feat. Ella Henderson),Nathan Dawe,21 Reasons (feat. Ella Henderson),62,76,pop dance,155253,2022-04-29,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
46,46,Crying On The Dancefloor,Sam Feldt,Crying On The Dancefloor,67,76,edm,173008,2023-03-17,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
47,47,Atmosphere,FISHER,Atmosphere,72,76,australian house,182857,2023-08-11,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
48,48,Rainfall (Praise You),Tom Santa,Rainfall (Praise You),55,75,stutter house,166569,2022-02-18,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
49,49,Drifting,Tiësto,Drifting,82,76,big room,147692,2023-06-22,0.836,0.846,-4.673,0.0392,0.0907,0.047,0.057,0.942,122.042
